"lot adv,",खूब चड , वांटो पु, भाग पु ,स्थिती स्त्री, दशा स्त्री निर्धारीत सुवात (पार्किंग बी).,,,,,
"lounge, vi",विश्रांतिका स्त्री, विसविका स्त्री ,विसव घेवप, सुस्तेवप.,,,,,,
lower,सकयलें, कनिश्ठ, पूर्वप्राथमीक ,न्यूनतर.,,,,,,
lower court,कनिश्‍ठ न्यायालय.,,,,,,,,,
lower post,कनिश्‍ठ पद.,,,,,,,,,
lower primary school,पूर्व प्राथमीक विद्यालय.,,,,,,,,,
lowest rate,न्यूनतम दर, उण्यांत उणो दर.,,,,,,,,
lowest rung,न्यूनतम पांवडो.,,,,,,,,,
lowest tender,न्यूनतम निविदा.,,,,,,,,,
low grade,निम्न श्रेणी.,,,,,,,,,
loyal,निश्‍ठावान.,,,,,,,,,
loyalty,निश्ठा स्त्री.,,,,,,,,,
luggage room,सामान कक्ष, सामान कूड.,,,,,,,,
lumpsum ,एकरकमी दुडू.,,,,,,,,,
lumpsum grant,एकरकमी अनुदान.,,,,,,,,,
lunch ,दनपार जेवण.,,,,,,,,,
lunch party,दनपार स्नेहभोजन.,,,,,,,,,
machine,  यंत्र अ, मशीन अ.,,,,,,,,
machinery,यंत्रसामुग्री स्त्री, यंत्रणा स्त्री.,,,,,,,,
machinery guards,यंत्रसामुग्री सुरक्षा, रक्षक पारेकार.,,,,,,,,
machinery of government,सरकारी यंत्रणा.,,,,,,,,,
machine shop,यंत्रसाळ स्त्री.,,,,,,,,,
machine tool,यंत्र-आवत अ.,,,,,,,,,
magazine,नेमाळें अ ,शाख्रागार अ," गुळयां खण (तुबक,बंदूक बी)", दारवेघर अ, बंदूक स्त्री, मुनिसांव खण, काडतूस खण.,,,
maidename,कुळाराचें नांव, लग्नपूर्व नांव.,,,,,,,,
mail bag,टपाल बॅग.,,,,,,,,,
mailing list,पत्रप्रेशण सुची.,,,,,,,,,
mail transfer,डाक अंतरण, डाक हस्तांतरण.,,,,,,,,
main body,मुखेल आंग.,,,,,,,,,
main office,मुखेल ऑफिस.,,,,,,,,,
maintain vt,चालू दवरप, दवरप.,,,,,,,,
maintenance allowance,सांबाळ पु ,भरणपोशण अ ,सांबाळणी स्त्री.,,,,,,,
maintenance allowance,भरणपोशण भत्तो.,,,,,,,,,
maintenance contract,सांबाळणी करार.,,,,,,,,,
maintenance factors,सांबाळणी घटक.,,,,,,,,,
maintenance grant,भरणपोशण अनुदान.,,,,,,,,,
"major,", प्रौढ , मुखेली पु /स्त्री, मेजर (पद) पु.,,,,,,,
major head,मुख्यशीर्श पु /स्त्री.,,,,,,,,,
majority,भोवमत अ, भोवसंख्या स्री, सज्ञानपण अ.,,,,,,,
majority decision,भोवमती निर्णय.,,,,,,,,,
majority representation,भोवमती प्रतिनिधित्व.,,,,,,,,,
majority vote,भोवमत अ, भोवसंख्य-मत अ.,,,,,,,,
major works,मुखेल कृती, व्हड कामां.,,,,,,,,
make-up,उणाव भरण, अपुर्तीकरण अ ,रुपवर्धन अ, सुवर्धन अ.,,,,,,
make-up vt,आपुर्ती करप, उणाव भरून काडप, वर्धन करप.,,,,,,,
maladjustment,कुमेळ पु.,,,,,,,,,
maladministration ,कुप्रशासन अ.,,,,,,,,,
malafide,दुर्हेतूक,कपटी.,,,,,,,,
malafides,दुर्हेतूक पू, कपट अ.,,,,,,,,
malbehaviour,दुर्वर्तणूक स्त्री.,,,,,,,,,
malice ,कुसडाय स्त्री, दुश्टबुद्द स्त्री.,,,,,,,,
malicious,कुसडें, दुश्टबुद्दी.,,,,,,,,
malnutrition,कुपोशण अ.,,,,,,,,,
malpractice,गैरवेव्हार पु ,दुश्कृत्य अ.,,,,,,,,
maltreatment ,वायट वागोवणी ,सतावणी स्त्री.,,,,,,,,
management,वेवस्थापन अ, कारभार पु.,,,,,,,,
management - development,वेवस्थापन उदरगत.,,,,,,,,,
management ratio,वेवस्थापन प्रमाण.,,,,,,,,,
management science,वेवस्थापन शास्र.,,,,,,,,,
management team,वेवस्थापन पंगड.,,,,,,,,,
manager ,वेवस्थापक  पु/ स्त्री .,,,,,,,,,
managerial grid,वेवस्थापकी ग्रीड.,,,,,,,,,
managing committee 1.,वेवस्थापन समिती.,,,,,,,,,
"mandate, vt", आदेश पु,आज्ञा स्त्री, अध्यादेश पु ,आज्ञा दिवप, आदेश दिवप.,,,,,
mandatory,अनिवार्य ,सक्तीकृत, आज्ञापीत.,,,,,,,
mandatory issues,अनिवार्य मुद्दे ,सक्तीकृत मुद्दे.,,,,,,,,
mandatory meeting,अनिवार्य बसका.,,,,,,,,,
mandatory requirement,सकक्‍तीकृत आवश्यकताय.,,,,,,,,,
man days,मनीस वावरदीस.,,,,,,,,,
manhole,गटार प्रवेशदार.,,,,,,,,,
manhourspl,मनीस वावर वरां.,,,,,,,,,
manifesto,जाहीरनामो पु.,,,,,,,,,
manipulation,हात कळाशी, अफरातफर स्त्री.,,,,,,,,
manning,मनीस भरती, मनीस सज्जताय.,,,,,,,,
manning levels,मनीस भरती स्तर.,,,,,,,,,
manoeuver ,हिकमत स्त्री, हातचलाखी स्त्री ,कवायत स्त्री, हिकमत करप ,कवायत करप.,,,,,
manpower ,मनीसबळ अ.,,,,,,,,,
manpower audit,मनीसबळ लेखा परिक्षण.,,,,,,,,,
manpower deployment,मनीसबळ तैनातीकरण.,,,,,,,,,
manpower forecasting,मनीसबळ अदमासावणी.,,,,,,,,,
manpower planning,मनीसबळ येवजण, मनीसबळ आंखणी.,,,,,,,,
manpower requirements,अपेक्षीत मनीसबळ, गरजेचें मनीसबळ.,,,,,,,,
manpower studies,मनीसबळ अध्ययन.,,,,,,,,,
manpower utilization, मनीसबळ उपेगावणी,,,,,,,,,
man-to-man ranking,व्यकती प्रतिव्यक्ती हुद्दोक्रम.,,,,,,,,,
"manual,",पुस्तिका स्त्री ,नेमावळ स्त्री ,शारिरीक.,,,,,,,
manual labour, शारिरीक श्रम मजदूर ,मानाय पु.,,,,,,,,
manual skill,हात कळाशी, हस्त कौशल्य.,,,,,,,,
manual work,हात वावर.,,,,,,,,,
manufacture vt,उत्पादन करप.,,,,,,,,,
manufacturer,उत्पादक पु /स्त्री.,,,,,,,,,
manuscript,हातबरप अ, हस्तलिखीत अ.,,,,,,,,
"map, vt",नकसो पु , आराखडो पु नकसो करप, मापप (वाठार बी).,,,,,,,
margin,समास पु ,कड स्त्री, देग स्त्री, शीम स्त्री, फायदो पु.,,,,,
marginal,समासीक ,कडे वयलें ,अंशीक अंतर.,,,,,,,
marginalustment,अंशीक तडजोड.,,,,,,,,,
marginallyoted,समासांत अंकीत.,,,,,,,,,
marginalote,समास टिपण.,,,,,,,,,
marginal worker,अंशीक कामगार.,,,,,,,,,
margin of error,चुकीचें प्रमाण.,,,,,,,,,
marital status,लग्न संबंदी स्थिती.,,,,,,,,,
"mark, vt",चिन्न अ, कुरू स्त्री ,गूण पू, अंक पु ,कुरू करप गूण दिवप.,,,,,
marked,ठळक, उठावदार, स्पश्ट, चिन्नांकीत.,,,,,,
marker,चिन्नक अ.,,,,,,,,,
market friendly,बाजारपेठ-अनुकूल.,,,,,,,,,
marketing,बाजारणी स्त्री.,,,,,,,,,
marketing economy,बाजार-अर्थ वेवस्था.,,,,,,,,,
market rate ,बाजारभाव पु.,,,,,,,,,
market value, बाजार मोल, बाजार मुल्य.,,,,,,,,
marking and sorting,चिन्नांकन आनी वर्गीकरण.,,,,,,,,,
markspl,चिन्नां अभो, खुणो स्त्रीभो,खुमो स्त्रीभो.,,,,,,,
marksheet ,गूणपत्रिका स्त्री.,,,,,,,,,
marks obtained,प्राप्त गूण.,,,,,,,,,
marriage certificate,लग्न दाखलो.,,,,,,,,,
martyr,हुतात्मो पर, शहीद पु/स्त्री.,,,,,,,,
mascot,सुचित्न अ, शुभकुरू स्त्री,,,,,,,,
mason ,गंवडो पु.,,,,,,,,,
masonry,गंवडेपण अ.,,,,,,,,,
"mass,",भौस समूह, मीस व्यापक, भौससंबंदी, भौशीक.,,,,,,
